hospital_id,date,total_discharges
HHN-MAN-01,2024-02-10,51
HHN-MAN-01,2024-02-11,54
HHN-MAN-01,2024-02-12,44
HHN-MAN-01,2024-02-13,55
HHN-MAN-01,2024-02-14,45
HHN-MAN-01,2024-02-15,66
HHN-MAN-01,2024-02-16,56
HHN-MAN-01,2024-02-17,48
HHN-MAN-01,2024-02-18,47
HHN-MAN-01,2024-02-19,55
HHN-MAN-01,2024-02-20,56
HHN-MAN-01,2024-02-21,48
HHN-MAN-01,2024-02-22,59
HHN-MAN-01,2024-02-23,59
HHN-MAN-01,2024-02-24,55
HHN-MAN-01,2024-02-25,42
HHN-MAN-01,2024-02-26,34
HHN-MAN-01,2024-02-27,44
HHN-MAN-01,2024-02-28,44
HHN-MAN-01,2024-02-29,52
HHN-MAN-01,2024-03-01,51
HHN-MAN-01,2024-03-02,41
HHN-MAN-01,2024-03-03,45
HHN-MAN-01,2024-03-04,49
HHN-MAN-01,2024-03-05,45
HHN-MAN-01,2024-03-06,37
HHN-MAN-01,2024-03-07,41
HHN-MAN-01,2024-03-08,50
HHN-MAN-01,2024-03-09,43
HHN-MAN-01,2024-03-10,40
HHN-MAN-01,2024-03-11,62
HHN-MAN-01,2024-03-12,38
HHN-MAN-01,2024-03-13,54
HHN-MAN-01,2024-03-14,43
HHN-MAN-01,2024-03-15,41
HHN-MAN-01,2024-03-16,38
HHN-MAN-01,2024-03-17,56
HHN-MAN-01,2024-03-18,50
HHN-MAN-01,2024-03-19,46
HHN-MAN-01,2024-03-20,37
HHN-MAN-01,2024-03-21,34
HHN-MAN-01,2024-03-22,48
HHN-MAN-01,2024-03-23,51
HHN-MAN-01,2024-03-24,49
HHN-MAN-01,2024-03-25,43
HHN-MAN-01,2024-03-26,47
HHN-MAN-01,2024-03-27,47
HHN-MAN-01,2024-03-28,41
HHN-MAN-01,2024-03-29,45
HHN-MAN-01,2024-03-30,46
HHN-MAN-01,2024-03-31,48
HHN-MAN-01,2024-04-01,29
HHN-MAN-01,2024-04-02,38
HHN-MAN-01,2024-04-03,22
HHN-MAN-01,2024-04-04,31
HHN-MAN-01,2024-04-05,34
HHN-MAN-01,2024-04-06,34
HHN-MAN-01,2024-04-07,49
HHN-MAN-01,2024-04-08,44
HHN-MAN-01,2024-04-09,35
HHN-MAN-01,2024-04-10,41
HHN-MAN-01,2024-04-11,43
HHN-MAN-01,2024-04-12,36
HHN-MAN-01,2024-04-13,38
HHN-MAN-01,2024-04-14,45
HHN-MAN-01,2024-04-15,52
HHN-MAN-01,2024-04-16,25
HHN-MAN-01,2024-04-17,43
HHN-MAN-01,2024-04-18,39
HHN-MAN-01,2024-04-19,44
HHN-MAN-01,2024-04-20,29
HHN-MAN-01,2024-04-21,40
HHN-MAN-01,2024-04-22,44
HHN-MAN-01,2024-04-23,46
HHN-MAN-01,2024-04-24,41
HHN-MAN-01,2024-04-25,49
HHN-MAN-01,2024-04-26,40
HHN-MAN-01,2024-04-27,48
HHN-MAN-01,2024-04-28,43
HHN-MAN-01,2024-04-29,53
HHN-MAN-01,2024-04-30,48
HHN-MAN-01,2024-05-01,35
HHN-MAN-01,2024-05-02,35
HHN-MAN-01,2024-05-03,40
HHN-MAN-01,2024-05-04,38
HHN-MAN-01,2024-05-05,35
HHN-MAN-01,2024-05-06,30
HHN-MAN-01,2024-05-07,32
HHN-MAN-01,2024-05-08,40
HHN-MAN-01,2024-05-09,39
HHN-MAN-01,2024-05-10,39
HHN-MAN-01,2024-05-11,28
HHN-MAN-01,2024-05-12,35
HHN-MAN-01,2024-05-13,38
HHN-MAN-01,2024-05-14,23
HHN-MAN-01,2024-05-15,38
HHN-MAN-01,2024-05-16,26
HHN-MAN-01,2024-05-17,45
HHN-MAN-01,2024-05-18,38
HHN-MAN-01,2024-05-19,48
HHN-MAN-01,2024-05-20,46
HHN-MAN-01,2024-05-21,44
HHN-MAN-01,2024-05-22,40
HHN-MAN-01,2024-05-23,41
HHN-MAN-01,2024-05-24,36
HHN-MAN-01,2024-05-25,30
HHN-MAN-01,2024-05-26,35
HHN-MAN-01,2024-05-27,36
HHN-MAN-01,2024-05-28,42
HHN-MAN-01,2024-05-29,31
HHN-MAN-01,2024-05-30,31
HHN-MAN-01,2024-05-31,35
HHN-MAN-01,2024-06-01,32
HHN-MAN-01,2024-06-02,36
HHN-MAN-01,2024-06-03,45
HHN-MAN-01,2024-06-04,37
HHN-MAN-01,2024-06-05,34
HHN-MAN-01,2024-06-06,40
HHN-MAN-01,2024-06-07,33
HHN-MAN-01,2024-06-08,33
HHN-MAN-01,2024-06-09,39
HHN-MAN-01,2024-06-10,35
HHN-MAN-01,2024-06-11,29
HHN-MAN-01,2024-06-12,43
HHN-MAN-01,2024-06-13,38
HHN-MAN-01,2024-06-14,42
HHN-MAN-01,2024-06-15,29
HHN-MAN-01,2024-06-16,29
HHN-MAN-01,2024-06-17,42
HHN-MAN-01,2024-06-18,28
HHN-MAN-01,2024-06-19,33
HHN-MAN-01,2024-06-20,30
HHN-MAN-01,2024-06-21,33
HHN-MAN-01,2024-06-22,36
HHN-MAN-01,2024-06-23,30
HHN-MAN-01,2024-06-24,32
HHN-MAN-01,2024-06-25,45
HHN-MAN-01,2024-06-26,33
HHN-MAN-01,2024-06-27,31
HHN-MAN-01,2024-06-28,35
HHN-MAN-01,2024-06-29,37
HHN-MAN-01,2024-06-30,24
HHN-MAN-01,2024-07-01,37
HHN-MAN-01,2024-07-02,35
HHN-MAN-01,2024-07-03,33
HHN-MAN-01,2024-07-04,31
HHN-MAN-01,2024-07-05,36
HHN-MAN-01,2024-07-06,30
HHN-MAN-01,2024-07-07,30
HHN-MAN-01,2024-07-08,24
HHN-MAN-01,2024-07-09,32
HHN-MAN-01,2024-07-10,38
HHN-MAN-01,2024-07-11,31
HHN-MAN-01,2024-07-12,33
HHN-MAN-01,2024-07-13,27
HHN-MAN-01,2024-07-14,34
HHN-MAN-01,2024-07-15,40
HHN-MAN-01,2024-07-16,43
HHN-MAN-01,2024-07-17,43
HHN-MAN-01,2024-07-18,42
HHN-MAN-01,2024-07-19,41
HHN-MAN-01,2024-07-20,40
HHN-MAN-01,2024-07-21,30
HHN-MAN-01,2024-07-22,35
HHN-MAN-01,2024-07-23,30
HHN-MAN-01,2024-07-24,34
HHN-MAN-01,2024-07-25,46
HHN-MAN-01,2024-07-26,32
HHN-MAN-01,2024-07-27,28
HHN-MAN-01,2024-07-28,36
HHN-MAN-01,2024-07-29,36
HHN-MAN-01,2024-07-30,30
HHN-MAN-01,2024-07-31,35
HHN-MAN-01,2024-08-01,28
HHN-MAN-01,2024-08-02,34
HHN-MAN-01,2024-08-03,27
HHN-MAN-01,2024-08-04,33
HHN-MAN-01,2024-08-05,31
HHN-MAN-01,2024-08-06,34
HHN-MAN-01,2024-08-07,31
HHN-MAN-01,2024-08-08,27
HHN-MAN-01,2024-08-09,32
HHN-MAN-01,2024-08-10,31
HHN-MAN-01,2024-08-11,30
HHN-MAN-01,2024-08-12,23
HHN-MAN-01,2024-08-13,28
HHN-MAN-01,2024-08-14,16
HHN-MAN-01,2024-08-15,24
HHN-MAN-01,2024-08-16,39
HHN-MAN-01,2024-08-17,31
HHN-MAN-01,2024-08-18,41
HHN-MAN-01,2024-08-19,29
HHN-MAN-01,2024-08-20,27
HHN-MAN-01,2024-08-21,36
HHN-MAN-01,2024-08-22,19
HHN-MAN-01,2024-08-23,31
HHN-MAN-01,2024-08-24,28
HHN-MAN-01,2024-08-25,23
HHN-MAN-01,2024-08-26,32
HHN-MAN-01,2024-08-27,33
HHN-MAN-01,2024-08-28,31
HHN-MAN-01,2024-08-29,32
HHN-MAN-01,2024-08-30,41
HHN-MAN-01,2024-08-31,27
HHN-MAN-01,2024-09-01,29
HHN-MAN-01,2024-09-02,28
HHN-MAN-01,2024-09-03,34
HHN-MAN-01,2024-09-04,46
HHN-MAN-01,2024-09-05,36
HHN-MAN-01,2024-09-06,34
HHN-MAN-01,2024-09-07,49
HHN-MAN-01,2024-09-08,37
HHN-MAN-01,2024-09-09,37
HHN-MAN-01,2024-09-10,40
HHN-MAN-01,2024-09-11,24
HHN-MAN-01,2024-09-12,46
HHN-MAN-01,2024-09-13,46
HHN-MAN-01,2024-09-14,36
HHN-MAN-01,2024-09-15,43
HHN-MAN-01,2024-09-16,41
HHN-MAN-01,2024-09-17,42
HHN-MAN-01,2024-09-18,34
HHN-MAN-01,2024-09-19,42
HHN-MAN-01,2024-09-20,36
HHN-MAN-01,2024-09-21,34
HHN-MAN-01,2024-09-22,34
HHN-MAN-01,2024-09-23,38
HHN-MAN-01,2024-09-24,30
HHN-MAN-01,2024-09-25,40
HHN-MAN-01,2024-09-26,36
HHN-MAN-01,2024-09-27,37
HHN-MAN-01,2024-09-28,40
HHN-MAN-01,2024-09-29,44
HHN-MAN-01,2024-09-30,38
HHN-MAN-01,2024-10-01,47
HHN-MAN-01,2024-10-02,37
HHN-MAN-01,2024-10-03,45
HHN-MAN-01,2024-10-04,33
HHN-MAN-01,2024-10-05,38
HHN-MAN-01,2024-10-06,42
HHN-MAN-01,2024-10-07,21
HHN-MAN-01,2024-10-08,31
HHN-MAN-01,2024-10-09,35
HHN-MAN-01,2024-10-10,39
HHN-MAN-01,2024-10-11,36
HHN-MAN-01,2024-10-12,42
HHN-MAN-01,2024-10-13,38
HHN-MAN-01,2024-10-14,33
HHN-MAN-01,2024-10-15,44
HHN-MAN-01,2024-10-16,29
HHN-MAN-01,2024-10-17,28
HHN-MAN-01,2024-10-18,37
HHN-MAN-01,2024-10-19,38
HHN-MAN-01,2024-10-20,46
HHN-MAN-01,2024-10-21,48
HHN-MAN-01,2024-10-22,43
HHN-MAN-01,2024-10-23,38
HHN-MAN-01,2024-10-24,37
HHN-MAN-01,2024-10-25,36
HHN-MAN-01,2024-10-26,35
HHN-MAN-01,2024-10-27,40
HHN-MAN-01,2024-10-28,31
HHN-MAN-01,2024-10-29,44
HHN-MAN-01,2024-10-30,31
HHN-MAN-01,2024-10-31,50
HHN-MAN-01,2024-11-01,44
HHN-MAN-01,2024-11-02,38
HHN-MAN-01,2024-11-03,36
HHN-MAN-01,2024-11-04,45
HHN-MAN-01,2024-11-05,43
HHN-MAN-01,2024-11-06,44
HHN-MAN-01,2024-11-07,43
HHN-MAN-01,2024-11-08,54
HHN-MAN-01,2024-11-09,42
HHN-MAN-01,2024-11-10,35
HHN-MAN-01,2024-11-11,30
HHN-MAN-01,2024-11-12,47
HHN-MAN-01,2024-11-13,53
HHN-MAN-01,2024-11-14,47
HHN-MAN-01,2024-11-15,52
HHN-MAN-01,2024-11-16,32
HHN-MAN-01,2024-11-17,31
HHN-MAN-01,2024-11-18,38
HHN-MAN-01,2024-11-19,37
HHN-MAN-01,2024-11-20,45
HHN-MAN-01,2024-11-21,47
HHN-MAN-01,2024-11-22,42
HHN-MAN-01,2024-11-23,51
HHN-MAN-01,2024-11-24,38
HHN-MAN-01,2024-11-25,45
HHN-MAN-01,2024-11-26,41
HHN-MAN-01,2024-11-27,34
HHN-MAN-01,2024-11-28,43
HHN-MAN-01,2024-11-29,60
HHN-MAN-01,2024-11-30,48
HHN-MAN-01,2024-12-01,46
HHN-MAN-01,2024-12-02,48
HHN-MAN-01,2024-12-03,44
HHN-MAN-01,2024-12-04,52
HHN-MAN-01,2024-12-05,45
HHN-MAN-01,2024-12-06,50
HHN-MAN-01,2024-12-07,58
HHN-MAN-01,2024-12-08,54
HHN-MAN-01,2024-12-09,50
HHN-MAN-01,2024-12-10,45
HHN-MAN-01,2024-12-11,58
HHN-MAN-01,2024-12-12,45
HHN-MAN-01,2024-12-13,63
HHN-MAN-01,2024-12-14,53
HHN-MAN-01,2024-12-15,64
HHN-MAN-01,2024-12-16,50
HHN-MAN-01,2024-12-17,53
HHN-MAN-01,2024-12-18,32
HHN-MAN-01,2024-12-19,30
HHN-MAN-01,2024-12-20,57
HHN-MAN-01,2024-12-21,33
HHN-MAN-01,2024-12-22,33
HHN-MAN-01,2024-12-23,44
HHN-MAN-01,2024-12-24,39
HHN-MAN-01,2024-12-25,41
HHN-MAN-01,2024-12-26,43
HHN-MAN-01,2024-12-27,40
HHN-MAN-01,2024-12-28,27
HHN-MAN-01,2024-12-29,45
HHN-MAN-01,2024-12-30,34
HHN-MAN-01,2024-12-31,50
HHN-MAN-01,2025-01-01,36
HHN-MAN-01,2025-01-02,51
HHN-MAN-01,2025-01-03,42
HHN-MAN-01,2025-01-04,52
HHN-MAN-01,2025-01-05,48
HHN-MAN-01,2025-01-06,63
HHN-MAN-01,2025-01-07,50
HHN-MAN-01,2025-01-08,40
HHN-MAN-01,2025-01-09,48
HHN-MAN-01,2025-01-10,45
HHN-MAN-01,2025-01-11,43
HHN-MAN-01,2025-01-12,48
HHN-MAN-01,2025-01-13,53
HHN-MAN-01,2025-01-14,40
HHN-MAN-01,2025-01-15,55
HHN-MAN-01,2025-01-16,54
HHN-MAN-01,2025-01-17,42
HHN-MAN-01,2025-01-18,52
HHN-MAN-01,2025-01-19,45
HHN-MAN-01,2025-01-20,28
HHN-MAN-01,2025-01-21,48
HHN-MAN-01,2025-01-22,27
HHN-MAN-01,2025-01-23,45
HHN-MAN-01,2025-01-24,43
HHN-MAN-01,2025-01-25,39
HHN-MAN-01,2025-01-26,49
HHN-MAN-01,2025-01-27,54
HHN-MAN-01,2025-01-28,48
HHN-MAN-01,2025-01-29,49
HHN-MAN-01,2025-01-30,35
HHN-MAN-01,2025-01-31,32
HHN-MAN-01,2025-02-01,48
HHN-MAN-01,2025-02-02,59
HHN-MAN-01,2025-02-03,48
HHN-MAN-01,2025-02-04,45
HHN-MAN-01,2025-02-05,45
HHN-MAN-01,2025-02-06,42
HHN-MAN-01,2025-02-07,55
HHN-MAN-01,2025-02-08,52
HHN-MAN-01,2025-02-09,44
HHN-MAN-01,2025-02-10,46
HHN-MAN-01,2025-02-11,43
HHN-MAN-01,2025-02-12,59
HHN-MAN-01,2025-02-13,45
HHN-MAN-01,2025-02-14,43
HHN-MAN-01,2025-02-15,44
HHN-MAN-01,2025-02-16,39
HHN-MAN-01,2025-02-17,62
HHN-MAN-01,2025-02-18,42
HHN-MAN-01,2025-02-19,54
HHN-MAN-01,2025-02-20,37
HHN-MAN-01,2025-02-21,53
HHN-MAN-01,2025-02-22,48
HHN-MAN-01,2025-02-23,48
HHN-MAN-01,2025-02-24,52
HHN-MAN-01,2025-02-25,39
HHN-MAN-01,2025-02-26,44
HHN-MAN-01,2025-02-27,41
HHN-MAN-01,2025-02-28,40
HHN-MAN-01,2025-03-01,47
HHN-MAN-01,2025-03-02,58
HHN-MAN-01,2025-03-03,69
HHN-MAN-01,2025-03-04,37
HHN-MAN-01,2025-03-05,45
HHN-MAN-01,2025-03-06,50
HHN-MAN-01,2025-03-07,44
HHN-MAN-01,2025-03-08,43
HHN-MAN-01,2025-03-09,43
HHN-MAN-01,2025-03-10,42
HHN-MAN-01,2025-03-11,35
HHN-MAN-01,2025-03-12,42
HHN-MAN-01,2025-03-13,47
HHN-MAN-01,2025-03-14,45
HHN-MAN-01,2025-03-15,42
HHN-MAN-01,2025-03-16,39
HHN-MAN-01,2025-03-17,41
HHN-MAN-01,2025-03-18,40
HHN-MAN-01,2025-03-19,43
HHN-MAN-01,2025-03-20,56
HHN-MAN-01,2025-03-21,56
HHN-MAN-01,2025-03-22,44
HHN-MAN-01,2025-03-23,42
HHN-MAN-01,2025-03-24,34
HHN-MAN-01,2025-03-25,38
HHN-MAN-01,2025-03-26,47
HHN-MAN-01,2025-03-27,38
HHN-MAN-01,2025-03-28,46
HHN-MAN-01,2025-03-29,43
HHN-MAN-01,2025-03-30,43
HHN-MAN-01,2025-03-31,51
HHN-MAN-01,2025-04-01,36
HHN-MAN-01,2025-04-02,38
HHN-MAN-01,2025-04-03,35
HHN-MAN-01,2025-04-04,36
HHN-MAN-01,2025-04-05,48
HHN-MAN-01,2025-04-06,46
HHN-MAN-01,2025-04-07,32
HHN-MAN-01,2025-04-08,40
HHN-MAN-01,2025-04-09,40
HHN-MAN-01,2025-04-10,43
HHN-MAN-01,2025-04-11,33
HHN-MAN-01,2025-04-12,46
HHN-MAN-01,2025-04-13,33
HHN-MAN-01,2025-04-14,33
HHN-MAN-01,2025-04-15,45
HHN-MAN-01,2025-04-16,41
HHN-MAN-01,2025-04-17,37
HHN-MAN-01,2025-04-18,39
HHN-MAN-01,2025-04-19,33
HHN-MAN-01,2025-04-20,30
HHN-MAN-01,2025-04-21,29
HHN-MAN-01,2025-04-22,26
HHN-MAN-01,2025-04-23,33
HHN-MAN-01,2025-04-24,36
HHN-MAN-01,2025-04-25,35
HHN-MAN-01,2025-04-26,39
HHN-MAN-01,2025-04-27,40
HHN-MAN-01,2025-04-28,34
HHN-MAN-01,2025-04-29,40
HHN-MAN-01,2025-04-30,36
HHN-MAN-01,2025-05-01,40
HHN-MAN-01,2025-05-02,40
HHN-MAN-01,2025-05-03,36
HHN-MAN-01,2025-05-04,31
HHN-MAN-01,2025-05-05,29
HHN-MAN-01,2025-05-06,50
HHN-MAN-01,2025-05-07,38
HHN-MAN-01,2025-05-08,27
HHN-MAN-01,2025-05-09,32
HHN-MAN-01,2025-05-10,33
HHN-MAN-01,2025-05-11,33
HHN-MAN-01,2025-05-12,52
HHN-MAN-01,2025-05-13,29
HHN-MAN-01,2025-05-14,46
HHN-MAN-01,2025-05-15,32
HHN-MAN-01,2025-05-16,46
HHN-MAN-01,2025-05-17,50
HHN-MAN-01,2025-05-18,37
HHN-MAN-01,2025-05-19,40
HHN-MAN-01,2025-05-20,24
HHN-MAN-01,2025-05-21,25
HHN-MAN-01,2025-05-22,46
HHN-MAN-01,2025-05-23,37
HHN-MAN-01,2025-05-24,46
HHN-MAN-01,2025-05-25,34
HHN-MAN-01,2025-05-26,38
HHN-MAN-01,2025-05-27,30
HHN-MAN-01,2025-05-28,34
HHN-MAN-01,2025-05-29,35
HHN-MAN-01,2025-05-30,48
HHN-MAN-01,2025-05-31,36
HHN-MAN-01,2025-06-01,42
HHN-MAN-01,2025-06-02,37
HHN-MAN-01,2025-06-03,22
HHN-MAN-01,2025-06-04,42
HHN-MAN-01,2025-06-05,45
HHN-MAN-01,2025-06-06,42
HHN-MAN-01,2025-06-07,34
HHN-MAN-01,2025-06-08,39
HHN-MAN-01,2025-06-09,50
HHN-MAN-01,2025-06-10,39
HHN-MAN-01,2025-06-11,39
HHN-MAN-01,2025-06-12,43
HHN-MAN-01,2025-06-13,24
HHN-MAN-01,2025-06-14,37
HHN-MAN-01,2025-06-15,33
HHN-MAN-01,2025-06-16,28
HHN-MAN-01,2025-06-17,32
HHN-MAN-01,2025-06-18,32
HHN-MAN-01,2025-06-19,34
HHN-MAN-01,2025-06-20,35
HHN-MAN-01,2025-06-21,36
HHN-MAN-01,2025-06-22,47
HHN-MAN-01,2025-06-23,42
HHN-MAN-01,2025-06-24,26
HHN-MAN-01,2025-06-25,31
HHN-MAN-01,2025-06-26,25
HHN-MAN-01,2025-06-27,37
HHN-MAN-01,2025-06-28,32
HHN-MAN-01,2025-06-29,35
HHN-MAN-01,2025-06-30,41
HHN-MAN-01,2025-07-01,33
HHN-MAN-01,2025-07-02,38
HHN-MAN-01,2025-07-03,28
HHN-MAN-01,2025-07-04,25
HHN-MAN-01,2025-07-05,50
HHN-MAN-01,2025-07-06,37
HHN-MAN-01,2025-07-07,26
HHN-MAN-01,2025-07-08,38
HHN-MAN-01,2025-07-09,30
HHN-MAN-01,2025-07-10,25
HHN-MAN-01,2025-07-11,31
HHN-MAN-01,2025-07-12,32
HHN-MAN-01,2025-07-13,23
HHN-MAN-01,2025-07-14,34
HHN-MAN-01,2025-07-15,29
HHN-MAN-01,2025-07-16,30
HHN-MAN-01,2025-07-17,32
HHN-MAN-01,2025-07-18,32
HHN-MAN-01,2025-07-19,34
HHN-MAN-01,2025-07-20,29
HHN-MAN-01,2025-07-21,37
HHN-MAN-01,2025-07-22,31
HHN-MAN-01,2025-07-23,25
HHN-MAN-01,2025-07-24,29
HHN-MAN-01,2025-07-25,41
HHN-MAN-01,2025-07-26,29
HHN-MAN-01,2025-07-27,36
HHN-MAN-01,2025-07-28,27
HHN-MAN-01,2025-07-29,42
HHN-MAN-01,2025-07-30,25
HHN-MAN-01,2025-07-31,29
HHN-MAN-01,2025-08-01,28
HHN-MAN-01,2025-08-02,30
HHN-MAN-01,2025-08-03,23
HHN-MAN-01,2025-08-04,35
HHN-MAN-01,2025-08-05,32
HHN-MAN-01,2025-08-06,24
HHN-MAN-01,2025-08-07,25
HHN-MAN-01,2025-08-08,25
HHN-MAN-01,2025-08-09,35
HHN-MAN-01,2025-08-10,35
HHN-MAN-01,2025-08-11,31
HHN-MAN-01,2025-08-12,43
HHN-MAN-01,2025-08-13,35
HHN-MAN-01,2025-08-14,43
HHN-MAN-01,2025-08-15,29
HHN-MAN-01,2025-08-16,26
HHN-MAN-01,2025-08-17,33
HHN-MAN-01,2025-08-18,17
HHN-MAN-01,2025-08-19,21
HHN-MAN-01,2025-08-20,25
HHN-MAN-01,2025-08-21,33
HHN-MAN-01,2025-08-22,21
HHN-MAN-01,2025-08-23,24
HHN-MAN-01,2025-08-24,12
HHN-MAN-01,2025-08-25,29
HHN-MAN-01,2025-08-26,23
HHN-MAN-01,2025-08-27,27
HHN-MAN-01,2025-08-28,27
HHN-MAN-01,2025-08-29,27
HHN-MAN-01,2025-08-30,31
HHN-MAN-01,2025-08-31,31
HHN-MAN-01,2025-09-01,25
HHN-MAN-01,2025-09-02,25
HHN-MAN-01,2025-09-03,25
HHN-MAN-01,2025-09-04,34
HHN-MAN-01,2025-09-05,26
HHN-MAN-01,2025-09-06,37
HHN-MAN-01,2025-09-07,24
HHN-MAN-01,2025-09-08,35
HHN-MAN-01,2025-09-09,29
HHN-MAN-01,2025-09-10,32
HHN-MAN-01,2025-09-11,34
HHN-MAN-01,2025-09-12,56
HHN-MAN-01,2025-09-13,40
HHN-MAN-01,2025-09-14,39
HHN-MAN-01,2025-09-15,40
HHN-MAN-01,2025-09-16,32
HHN-MAN-01,2025-09-17,38
HHN-MAN-01,2025-09-18,48
HHN-MAN-01,2025-09-19,38
HHN-MAN-01,2025-09-20,24
HHN-MAN-01,2025-09-21,40
HHN-MAN-01,2025-09-22,36
HHN-MAN-01,2025-09-23,57
HHN-MAN-01,2025-09-24,36
HHN-MAN-01,2025-09-25,39
HHN-MAN-01,2025-09-26,60
HHN-MAN-01,2025-09-27,38
HHN-MAN-01,2025-09-28,40
HHN-MAN-01,2025-09-29,44
HHN-MAN-01,2025-09-30,38
HHN-MAN-01,2025-10-01,39
HHN-MAN-01,2025-10-02,32
HHN-MAN-01,2025-10-03,39
HHN-MAN-01,2025-10-04,44
HHN-MAN-01,2025-10-05,38
HHN-MAN-01,2025-10-06,39
HHN-MAN-01,2025-10-07,28
HHN-MAN-01,2025-10-08,38
HHN-MAN-01,2025-10-09,48
HHN-MAN-01,2025-10-10,35
HHN-MAN-01,2025-10-11,34
HHN-MAN-01,2025-10-12,45
HHN-MAN-01,2025-10-13,39
HHN-MAN-01,2025-10-14,34
HHN-MAN-01,2025-10-15,37
HHN-MAN-01,2025-10-16,44
HHN-MAN-01,2025-10-17,42
HHN-MAN-01,2025-10-18,47
HHN-MAN-01,2025-10-19,40
HHN-MAN-01,2025-10-20,29
HHN-MAN-01,2025-10-21,51
HHN-MAN-01,2025-10-22,43
HHN-MAN-01,2025-10-23,41
HHN-MAN-01,2025-10-24,35
HHN-MAN-01,2025-10-25,34
HHN-MAN-01,2025-10-26,31
HHN-MAN-01,2025-10-27,34
HHN-MAN-01,2025-10-28,40
HHN-MAN-01,2025-10-29,29
HHN-MAN-01,2025-10-30,38
HHN-MAN-01,2025-10-31,47
HHN-MAN-01,2025-11-01,35
HHN-MAN-01,2025-11-02,32
HHN-MAN-01,2025-11-03,43
HHN-MAN-01,2025-11-04,44
HHN-MAN-01,2025-11-05,41
HHN-MAN-01,2025-11-06,42
HHN-MAN-01,2025-11-07,50
HHN-MAN-01,2025-11-08,35
HHN-MAN-01,2025-11-09,40
HHN-MAN-01,2025-11-10,56
HHN-MAN-01,2025-11-11,39
HHN-MAN-01,2025-11-12,50
HHN-MAN-01,2025-11-13,49
HHN-MAN-01,2025-11-14,40
HHN-MAN-01,2025-11-15,45
HHN-MAN-01,2025-11-16,32
HHN-MAN-01,2025-11-17,44
HHN-MAN-01,2025-11-18,46
HHN-MAN-01,2025-11-19,35
HHN-MAN-01,2025-11-20,48
HHN-MAN-01,2025-11-21,55
HHN-MAN-01,2025-11-22,47
HHN-MAN-01,2025-11-23,38
HHN-MAN-01,2025-11-24,44
HHN-MAN-01,2025-11-25,55
HHN-MAN-01,2025-11-26,38
HHN-MAN-01,2025-11-27,32
HHN-MAN-01,2025-11-28,44
HHN-MAN-01,2025-11-29,28
HHN-MAN-01,2025-11-30,47
HHN-MAN-01,2025-12-01,37
HHN-MAN-01,2025-12-02,56
HHN-MAN-01,2025-12-03,38
HHN-MAN-01,2025-12-04,47
HHN-MAN-01,2025-12-05,45
HHN-MAN-01,2025-12-06,49
HHN-MAN-01,2025-12-07,50
HHN-MAN-01,2025-12-08,47
HHN-MAN-01,2025-12-09,46
HHN-MAN-01,2025-12-10,36
HHN-MAN-01,2025-12-11,41
HHN-MAN-01,2025-12-12,38
HHN-MAN-01,2025-12-13,39
HHN-MAN-01,2025-12-14,42
HHN-MAN-01,2025-12-15,53
HHN-MAN-01,2025-12-16,41
HHN-MAN-01,2025-12-17,37
HHN-MAN-01,2025-12-18,34
HHN-MAN-01,2025-12-19,40
HHN-MAN-01,2025-12-20,37
HHN-MAN-01,2025-12-21,42
HHN-MAN-01,2025-12-22,37
HHN-MAN-01,2025-12-23,34
HHN-MAN-01,2025-12-24,25
HHN-MAN-01,2025-12-25,45
HHN-MAN-01,2025-12-26,30
HHN-MAN-01,2025-12-27,49
HHN-MAN-01,2025-12-28,40
HHN-MAN-01,2025-12-29,47
HHN-MAN-01,2025-12-30,45
HHN-MAN-01,2025-12-31,49
HHN-MAN-01,2026-01-01,37
HHN-MAN-01,2026-01-02,34
HHN-MAN-01,2026-01-03,21
HHN-MAN-01,2026-01-04,16
HHN-MAN-01,2026-01-05,14
HHN-MAN-01,2026-01-06,4
HHN-MAN-01,2026-01-07,3
HHN-MAN-01,2026-01-08,5
HHN-MAN-01,2026-01-09,1
HHN-MAN-01,2026-01-10,2
HHN-MAN-01,2026-01-12,1
HHN-MAN-01,2026-01-13,1
HHN-MAN-01,2026-01-14,1
HHN-MAN-01,2026-01-17,2
HHN-MAN-01,2026-02-03,1
HHN-MAN-01,2026-02-19,1
