hospital_id,date,total_admissions
HHN-MAN-01,2024-04-02,25
HHN-MAN-01,2024-04-03,40
HHN-MAN-01,2024-04-04,45
HHN-MAN-01,2024-04-05,57
HHN-MAN-01,2024-04-06,22
HHN-MAN-01,2024-04-07,41
HHN-MAN-01,2024-04-08,36
HHN-MAN-01,2024-04-09,46
HHN-MAN-01,2024-04-10,36
HHN-MAN-01,2024-04-11,61
HHN-MAN-01,2024-04-12,36
HHN-MAN-01,2024-04-13,31
HHN-MAN-01,2024-04-14,35
HHN-MAN-01,2024-04-15,57
HHN-MAN-01,2024-04-16,38
HHN-MAN-01,2024-04-17,48
HHN-MAN-01,2024-04-18,43
HHN-MAN-01,2024-04-19,36
HHN-MAN-01,2024-04-20,31
HHN-MAN-01,2024-04-21,40
HHN-MAN-01,2024-04-22,55
HHN-MAN-01,2024-04-23,51
HHN-MAN-01,2024-04-24,35
HHN-MAN-01,2024-04-25,51
HHN-MAN-01,2024-04-26,36
HHN-MAN-01,2024-04-27,23
HHN-MAN-01,2024-04-28,46
HHN-MAN-01,2024-04-29,52
HHN-MAN-01,2024-04-30,56
HHN-MAN-01,2024-05-01,34
HHN-MAN-01,2024-05-02,46
HHN-MAN-01,2024-05-03,36
HHN-MAN-01,2024-05-04,22
HHN-MAN-01,2024-05-05,30
HHN-MAN-01,2024-05-06,23
HHN-MAN-01,2024-05-07,47
HHN-MAN-01,2024-05-08,39
HHN-MAN-01,2024-05-09,38
HHN-MAN-01,2024-05-10,24
HHN-MAN-01,2024-05-11,31
HHN-MAN-01,2024-05-12,38
HHN-MAN-01,2024-05-13,23
HHN-MAN-01,2024-05-14,40
HHN-MAN-01,2024-05-15,43
HHN-MAN-01,2024-05-16,41
HHN-MAN-01,2024-05-17,41
HHN-MAN-01,2024-05-18,34
HHN-MAN-01,2024-05-19,35
HHN-MAN-01,2024-05-20,45
HHN-MAN-01,2024-05-21,47
HHN-MAN-01,2024-05-22,45
HHN-MAN-01,2024-05-23,30
HHN-MAN-01,2024-05-24,27
HHN-MAN-01,2024-05-25,43
HHN-MAN-01,2024-05-26,30
HHN-MAN-01,2024-05-27,32
HHN-MAN-01,2024-05-28,43
HHN-MAN-01,2024-05-29,38
HHN-MAN-01,2024-05-30,32
HHN-MAN-01,2024-05-31,43
HHN-MAN-01,2024-06-01,18
HHN-MAN-01,2024-06-02,23
HHN-MAN-01,2024-06-03,65
HHN-MAN-01,2024-06-04,35
HHN-MAN-01,2024-06-05,32
HHN-MAN-01,2024-06-06,38
HHN-MAN-01,2024-06-07,38
HHN-MAN-01,2024-06-08,39
HHN-MAN-01,2024-06-09,40
HHN-MAN-01,2024-06-10,35
HHN-MAN-01,2024-06-11,34
HHN-MAN-01,2024-06-12,37
HHN-MAN-01,2024-06-13,31
HHN-MAN-01,2024-06-14,33
HHN-MAN-01,2024-06-15,34
HHN-MAN-01,2024-06-16,20
HHN-MAN-01,2024-06-17,51
HHN-MAN-01,2024-06-18,38
HHN-MAN-01,2024-06-19,32
HHN-MAN-01,2024-06-20,28
HHN-MAN-01,2024-06-21,32
HHN-MAN-01,2024-06-22,25
HHN-MAN-01,2024-06-23,39
HHN-MAN-01,2024-06-24,32
HHN-MAN-01,2024-06-25,36
HHN-MAN-01,2024-06-26,34
HHN-MAN-01,2024-06-27,32
HHN-MAN-01,2024-06-28,39
HHN-MAN-01,2024-06-29,23
HHN-MAN-01,2024-06-30,21
HHN-MAN-01,2024-07-01,38
HHN-MAN-01,2024-07-02,46
HHN-MAN-01,2024-07-03,38
HHN-MAN-01,2024-07-04,30
HHN-MAN-01,2024-07-05,37
HHN-MAN-01,2024-07-06,18
HHN-MAN-01,2024-07-07,17
HHN-MAN-01,2024-07-08,29
HHN-MAN-01,2024-07-09,45
HHN-MAN-01,2024-07-10,41
HHN-MAN-01,2024-07-11,33
HHN-MAN-01,2024-07-12,36
HHN-MAN-01,2024-07-13,29
HHN-MAN-01,2024-07-14,36
HHN-MAN-01,2024-07-15,58
HHN-MAN-01,2024-07-16,40
HHN-MAN-01,2024-07-17,32
HHN-MAN-01,2024-07-18,40
HHN-MAN-01,2024-07-19,32
HHN-MAN-01,2024-07-20,32
HHN-MAN-01,2024-07-21,35
HHN-MAN-01,2024-07-22,46
HHN-MAN-01,2024-07-23,37
HHN-MAN-01,2024-07-24,34
HHN-MAN-01,2024-07-25,34
HHN-MAN-01,2024-07-26,31
HHN-MAN-01,2024-07-27,21
HHN-MAN-01,2024-07-28,34
HHN-MAN-01,2024-07-29,39
HHN-MAN-01,2024-07-30,24
HHN-MAN-01,2024-07-31,41
HHN-MAN-01,2024-08-01,35
HHN-MAN-01,2024-08-02,13
HHN-MAN-01,2024-08-03,29
HHN-MAN-01,2024-08-04,38
HHN-MAN-01,2024-08-05,38
HHN-MAN-01,2024-08-06,22
HHN-MAN-01,2024-08-07,24
HHN-MAN-01,2024-08-08,35
HHN-MAN-01,2024-08-09,34
HHN-MAN-01,2024-08-10,27
HHN-MAN-01,2024-08-11,17
HHN-MAN-01,2024-08-12,28
HHN-MAN-01,2024-08-13,32
HHN-MAN-01,2024-08-14,37
HHN-MAN-01,2024-08-15,39
HHN-MAN-01,2024-08-16,29
HHN-MAN-01,2024-08-17,24
HHN-MAN-01,2024-08-18,28
HHN-MAN-01,2024-08-19,41
HHN-MAN-01,2024-08-20,34
HHN-MAN-01,2024-08-21,33
HHN-MAN-01,2024-08-22,20
HHN-MAN-01,2024-08-23,28
HHN-MAN-01,2024-08-24,23
HHN-MAN-01,2024-08-25,31
HHN-MAN-01,2024-08-26,37
HHN-MAN-01,2024-08-27,32
HHN-MAN-01,2024-08-28,31
HHN-MAN-01,2024-08-29,17
HHN-MAN-01,2024-08-30,28
HHN-MAN-01,2024-08-31,28
HHN-MAN-01,2024-09-01,40
HHN-MAN-01,2024-09-02,45
HHN-MAN-01,2024-09-03,56
HHN-MAN-01,2024-09-04,47
HHN-MAN-01,2024-09-05,29
HHN-MAN-01,2024-09-06,37
HHN-MAN-01,2024-09-07,45
HHN-MAN-01,2024-09-08,25
HHN-MAN-01,2024-09-09,36
HHN-MAN-01,2024-09-10,41
HHN-MAN-01,2024-09-11,43
HHN-MAN-01,2024-09-12,47
HHN-MAN-01,2024-09-13,41
HHN-MAN-01,2024-09-14,50
HHN-MAN-01,2024-09-15,33
HHN-MAN-01,2024-09-16,29
HHN-MAN-01,2024-09-17,45
HHN-MAN-01,2024-09-18,39
HHN-MAN-01,2024-09-19,40
HHN-MAN-01,2024-09-20,32
HHN-MAN-01,2024-09-21,29
HHN-MAN-01,2024-09-22,23
HHN-MAN-01,2024-09-23,57
HHN-MAN-01,2024-09-24,32
HHN-MAN-01,2024-09-25,45
HHN-MAN-01,2024-09-26,40
HHN-MAN-01,2024-09-27,39
HHN-MAN-01,2024-09-28,25
HHN-MAN-01,2024-09-29,34
HHN-MAN-01,2024-09-30,56
HHN-MAN-01,2024-10-01,34
HHN-MAN-01,2024-10-02,37
HHN-MAN-01,2024-10-03,43
HHN-MAN-01,2024-10-04,28
HHN-MAN-01,2024-10-05,30
HHN-MAN-01,2024-10-06,23
HHN-MAN-01,2024-10-07,39
HHN-MAN-01,2024-10-08,52
HHN-MAN-01,2024-10-09,37
HHN-MAN-01,2024-10-10,33
HHN-MAN-01,2024-10-11,42
HHN-MAN-01,2024-10-12,34
HHN-MAN-01,2024-10-13,24
HHN-MAN-01,2024-10-14,34
HHN-MAN-01,2024-10-15,35
HHN-MAN-01,2024-10-16,40
HHN-MAN-01,2024-10-17,40
HHN-MAN-01,2024-10-18,62
HHN-MAN-01,2024-10-19,35
HHN-MAN-01,2024-10-20,27
HHN-MAN-01,2024-10-21,54
HHN-MAN-01,2024-10-22,43
HHN-MAN-01,2024-10-23,40
HHN-MAN-01,2024-10-24,38
HHN-MAN-01,2024-10-25,36
HHN-MAN-01,2024-10-26,25
HHN-MAN-01,2024-10-27,27
HHN-MAN-01,2024-10-28,44
HHN-MAN-01,2024-10-29,44
HHN-MAN-01,2024-10-30,45
HHN-MAN-01,2024-10-31,50
HHN-MAN-01,2024-11-01,37
HHN-MAN-01,2024-11-02,32
HHN-MAN-01,2024-11-03,57
HHN-MAN-01,2024-11-04,41
HHN-MAN-01,2024-11-05,61
HHN-MAN-01,2024-11-06,46
HHN-MAN-01,2024-11-07,28
HHN-MAN-01,2024-11-08,30
HHN-MAN-01,2024-11-09,44
HHN-MAN-01,2024-11-10,46
HHN-MAN-01,2024-11-11,48
HHN-MAN-01,2024-11-12,47
HHN-MAN-01,2024-11-13,48
HHN-MAN-01,2024-11-14,34
HHN-MAN-01,2024-11-15,31
HHN-MAN-01,2024-11-16,31
HHN-MAN-01,2024-11-17,29
HHN-MAN-01,2024-11-18,54
HHN-MAN-01,2024-11-19,52
HHN-MAN-01,2024-11-20,40
HHN-MAN-01,2024-11-21,49
HHN-MAN-01,2024-11-22,49
HHN-MAN-01,2024-11-23,43
HHN-MAN-01,2024-11-24,27
HHN-MAN-01,2024-11-25,33
HHN-MAN-01,2024-11-26,43
HHN-MAN-01,2024-11-27,53
HHN-MAN-01,2024-11-28,82
HHN-MAN-01,2024-11-29,39
HHN-MAN-01,2024-11-30,41
HHN-MAN-01,2024-12-01,34
HHN-MAN-01,2024-12-02,61
HHN-MAN-01,2024-12-03,56
HHN-MAN-01,2024-12-04,70
HHN-MAN-01,2024-12-05,44
HHN-MAN-01,2024-12-06,61
HHN-MAN-01,2024-12-07,50
HHN-MAN-01,2024-12-08,26
HHN-MAN-01,2024-12-09,55
HHN-MAN-01,2024-12-10,61
HHN-MAN-01,2024-12-11,54
HHN-MAN-01,2024-12-12,83
HHN-MAN-01,2024-12-13,52
HHN-MAN-01,2024-12-14,41
HHN-MAN-01,2024-12-15,42
HHN-MAN-01,2024-12-16,33
HHN-MAN-01,2024-12-17,37
HHN-MAN-01,2024-12-18,32
HHN-MAN-01,2024-12-19,37
HHN-MAN-01,2024-12-20,37
HHN-MAN-01,2024-12-21,43
HHN-MAN-01,2024-12-22,50
HHN-MAN-01,2024-12-23,36
HHN-MAN-01,2024-12-24,37
HHN-MAN-01,2024-12-25,36
HHN-MAN-01,2024-12-26,43
HHN-MAN-01,2024-12-27,31
HHN-MAN-01,2024-12-28,32
HHN-MAN-01,2024-12-29,43
HHN-MAN-01,2024-12-30,59
HHN-MAN-01,2024-12-31,52
HHN-MAN-01,2025-01-01,38
HHN-MAN-01,2025-01-02,57
HHN-MAN-01,2025-01-03,54
HHN-MAN-01,2025-01-04,44
HHN-MAN-01,2025-01-05,56
HHN-MAN-01,2025-01-06,54
HHN-MAN-01,2025-01-07,39
HHN-MAN-01,2025-01-08,35
HHN-MAN-01,2025-01-09,50
HHN-MAN-01,2025-01-10,49
HHN-MAN-01,2025-01-11,42
HHN-MAN-01,2025-01-12,48
HHN-MAN-01,2025-01-13,69
HHN-MAN-01,2025-01-14,61
HHN-MAN-01,2025-01-15,44
HHN-MAN-01,2025-01-16,34
HHN-MAN-01,2025-01-17,37
HHN-MAN-01,2025-01-18,40
HHN-MAN-01,2025-01-19,38
HHN-MAN-01,2025-01-20,39
HHN-MAN-01,2025-01-21,27
HHN-MAN-01,2025-01-22,43
HHN-MAN-01,2025-01-23,42
HHN-MAN-01,2025-01-24,58
HHN-MAN-01,2025-01-25,57
HHN-MAN-01,2025-01-26,46
HHN-MAN-01,2025-01-27,32
HHN-MAN-01,2025-01-28,52
HHN-MAN-01,2025-01-29,39
HHN-MAN-01,2025-01-30,58
HHN-MAN-01,2025-01-31,67
HHN-MAN-01,2025-02-01,20
HHN-MAN-01,2025-02-02,36
HHN-MAN-01,2025-02-03,45
HHN-MAN-01,2025-02-04,57
HHN-MAN-01,2025-02-05,56
HHN-MAN-01,2025-02-06,45
HHN-MAN-01,2025-02-07,51
HHN-MAN-01,2025-02-08,41
HHN-MAN-01,2025-02-09,43
HHN-MAN-01,2025-02-10,70
HHN-MAN-01,2025-02-11,50
HHN-MAN-01,2025-02-12,31
HHN-MAN-01,2025-02-13,36
HHN-MAN-01,2025-02-14,44
HHN-MAN-01,2025-02-15,57
HHN-MAN-01,2025-02-16,48
HHN-MAN-01,2025-02-17,46
HHN-MAN-01,2025-02-18,52
HHN-MAN-01,2025-02-19,59
HHN-MAN-01,2025-02-20,42
HHN-MAN-01,2025-02-21,44
HHN-MAN-01,2025-02-22,37
HHN-MAN-01,2025-02-23,27
HHN-MAN-01,2025-02-24,53
HHN-MAN-01,2025-02-25,45
HHN-MAN-01,2025-02-26,43
HHN-MAN-01,2025-02-27,60
HHN-MAN-01,2025-02-28,67
HHN-MAN-01,2025-03-01,64
HHN-MAN-01,2025-03-02,36
HHN-MAN-01,2025-03-03,40
HHN-MAN-01,2025-03-04,43
HHN-MAN-01,2025-03-05,40
HHN-MAN-01,2025-03-06,38
HHN-MAN-01,2025-03-07,48
HHN-MAN-01,2025-03-08,41
HHN-MAN-01,2025-03-09,24
HHN-MAN-01,2025-03-10,46
HHN-MAN-01,2025-03-11,50
HHN-MAN-01,2025-03-12,64
HHN-MAN-01,2025-03-13,36
HHN-MAN-01,2025-03-14,27
HHN-MAN-01,2025-03-15,35
HHN-MAN-01,2025-03-16,53
HHN-MAN-01,2025-03-17,60
HHN-MAN-01,2025-03-18,66
HHN-MAN-01,2025-03-19,49
HHN-MAN-01,2025-03-20,28
HHN-MAN-01,2025-03-21,32
HHN-MAN-01,2025-03-22,31
HHN-MAN-01,2025-03-23,42
HHN-MAN-01,2025-03-24,50
HHN-MAN-01,2025-03-25,60
HHN-MAN-01,2025-03-26,25
HHN-MAN-01,2025-03-27,46
HHN-MAN-01,2025-03-28,61
HHN-MAN-01,2025-03-29,18
HHN-MAN-01,2025-03-30,31
HHN-MAN-01,2025-03-31,41
HHN-MAN-01,2025-04-01,44
HHN-MAN-01,2025-04-02,55
HHN-MAN-01,2025-04-03,39
HHN-MAN-01,2025-04-04,44
HHN-MAN-01,2025-04-05,41
HHN-MAN-01,2025-04-06,20
HHN-MAN-01,2025-04-07,28
HHN-MAN-01,2025-04-08,47
HHN-MAN-01,2025-04-09,33
HHN-MAN-01,2025-04-10,35
HHN-MAN-01,2025-04-11,54
HHN-MAN-01,2025-04-12,35
HHN-MAN-01,2025-04-13,32
HHN-MAN-01,2025-04-14,40
HHN-MAN-01,2025-04-15,47
HHN-MAN-01,2025-04-16,32
HHN-MAN-01,2025-04-17,35
HHN-MAN-01,2025-04-18,32
HHN-MAN-01,2025-04-19,18
HHN-MAN-01,2025-04-20,37
HHN-MAN-01,2025-04-21,27
HHN-MAN-01,2025-04-22,43
HHN-MAN-01,2025-04-23,32
HHN-MAN-01,2025-04-24,39
HHN-MAN-01,2025-04-25,52
HHN-MAN-01,2025-04-26,35
HHN-MAN-01,2025-04-27,27
HHN-MAN-01,2025-04-28,29
HHN-MAN-01,2025-04-29,45
HHN-MAN-01,2025-04-30,33
HHN-MAN-01,2025-05-01,41
HHN-MAN-01,2025-05-02,52
HHN-MAN-01,2025-05-03,32
HHN-MAN-01,2025-05-04,21
HHN-MAN-01,2025-05-05,15
HHN-MAN-01,2025-05-06,42
HHN-MAN-01,2025-05-07,35
HHN-MAN-01,2025-05-08,47
HHN-MAN-01,2025-05-09,44
HHN-MAN-01,2025-05-10,31
HHN-MAN-01,2025-05-11,37
HHN-MAN-01,2025-05-12,48
HHN-MAN-01,2025-05-13,51
HHN-MAN-01,2025-05-14,38
HHN-MAN-01,2025-05-15,33
HHN-MAN-01,2025-05-16,44
HHN-MAN-01,2025-05-17,40
HHN-MAN-01,2025-05-18,19
HHN-MAN-01,2025-05-19,38
HHN-MAN-01,2025-05-20,56
HHN-MAN-01,2025-05-21,27
HHN-MAN-01,2025-05-22,37
HHN-MAN-01,2025-05-23,39
HHN-MAN-01,2025-05-24,47
HHN-MAN-01,2025-05-25,35
HHN-MAN-01,2025-05-26,17
HHN-MAN-01,2025-05-27,50
HHN-MAN-01,2025-05-28,47
HHN-MAN-01,2025-05-29,43
HHN-MAN-01,2025-05-30,35
HHN-MAN-01,2025-05-31,17
HHN-MAN-01,2025-06-01,26
HHN-MAN-01,2025-06-02,49
HHN-MAN-01,2025-06-03,42
HHN-MAN-01,2025-06-04,51
HHN-MAN-01,2025-06-05,30
HHN-MAN-01,2025-06-06,53
HHN-MAN-01,2025-06-07,41
HHN-MAN-01,2025-06-08,22
HHN-MAN-01,2025-06-09,52
HHN-MAN-01,2025-06-10,36
HHN-MAN-01,2025-06-11,36
HHN-MAN-01,2025-06-12,24
HHN-MAN-01,2025-06-13,29
HHN-MAN-01,2025-06-14,32
HHN-MAN-01,2025-06-15,20
HHN-MAN-01,2025-06-16,32
HHN-MAN-01,2025-06-17,36
HHN-MAN-01,2025-06-18,37
HHN-MAN-01,2025-06-19,43
HHN-MAN-01,2025-06-20,36
HHN-MAN-01,2025-06-21,46
HHN-MAN-01,2025-06-22,34
HHN-MAN-01,2025-06-23,34
HHN-MAN-01,2025-06-24,20
HHN-MAN-01,2025-06-25,33
HHN-MAN-01,2025-06-26,36
HHN-MAN-01,2025-06-27,32
HHN-MAN-01,2025-06-28,33
HHN-MAN-01,2025-06-29,29
HHN-MAN-01,2025-06-30,40
HHN-MAN-01,2025-07-01,35
HHN-MAN-01,2025-07-02,39
HHN-MAN-01,2025-07-03,44
HHN-MAN-01,2025-07-04,42
HHN-MAN-01,2025-07-05,24
HHN-MAN-01,2025-07-06,21
HHN-MAN-01,2025-07-07,36
HHN-MAN-01,2025-07-08,22
HHN-MAN-01,2025-07-09,42
HHN-MAN-01,2025-07-10,22
HHN-MAN-01,2025-07-11,25
HHN-MAN-01,2025-07-12,23
HHN-MAN-01,2025-07-13,32
HHN-MAN-01,2025-07-14,39
HHN-MAN-01,2025-07-15,22
HHN-MAN-01,2025-07-16,36
HHN-MAN-01,2025-07-17,43
HHN-MAN-01,2025-07-18,41
HHN-MAN-01,2025-07-19,17
HHN-MAN-01,2025-07-20,28
HHN-MAN-01,2025-07-21,33
HHN-MAN-01,2025-07-22,33
HHN-MAN-01,2025-07-23,35
HHN-MAN-01,2025-07-24,32
HHN-MAN-01,2025-07-25,28
HHN-MAN-01,2025-07-26,25
HHN-MAN-01,2025-07-27,31
HHN-MAN-01,2025-07-28,42
HHN-MAN-01,2025-07-29,29
HHN-MAN-01,2025-07-30,37
HHN-MAN-01,2025-07-31,21
HHN-MAN-01,2025-08-01,35
HHN-MAN-01,2025-08-02,28
HHN-MAN-01,2025-08-03,20
HHN-MAN-01,2025-08-04,31
HHN-MAN-01,2025-08-05,22
HHN-MAN-01,2025-08-06,43
HHN-MAN-01,2025-08-07,38
HHN-MAN-01,2025-08-08,35
HHN-MAN-01,2025-08-09,26
HHN-MAN-01,2025-08-10,34
HHN-MAN-01,2025-08-11,35
HHN-MAN-01,2025-08-12,32
HHN-MAN-01,2025-08-13,27
HHN-MAN-01,2025-08-14,28
HHN-MAN-01,2025-08-15,20
HHN-MAN-01,2025-08-16,23
HHN-MAN-01,2025-08-17,29
HHN-MAN-01,2025-08-18,26
HHN-MAN-01,2025-08-19,33
HHN-MAN-01,2025-08-20,25
HHN-MAN-01,2025-08-21,20
HHN-MAN-01,2025-08-22,26
HHN-MAN-01,2025-08-23,19
HHN-MAN-01,2025-08-24,13
HHN-MAN-01,2025-08-25,17
HHN-MAN-01,2025-08-26,33
HHN-MAN-01,2025-08-27,36
HHN-MAN-01,2025-08-28,28
HHN-MAN-01,2025-08-29,43
HHN-MAN-01,2025-08-30,7
HHN-MAN-01,2025-08-31,21
HHN-MAN-01,2025-09-01,35
HHN-MAN-01,2025-09-02,29
HHN-MAN-01,2025-09-03,28
HHN-MAN-01,2025-09-04,37
HHN-MAN-01,2025-09-05,35
HHN-MAN-01,2025-09-06,34
HHN-MAN-01,2025-09-07,26
HHN-MAN-01,2025-09-08,45
HHN-MAN-01,2025-09-09,45
HHN-MAN-01,2025-09-10,59
HHN-MAN-01,2025-09-11,34
HHN-MAN-01,2025-09-12,50
HHN-MAN-01,2025-09-13,21
HHN-MAN-01,2025-09-14,34
HHN-MAN-01,2025-09-15,39
HHN-MAN-01,2025-09-16,36
HHN-MAN-01,2025-09-17,30
HHN-MAN-01,2025-09-18,41
HHN-MAN-01,2025-09-19,39
HHN-MAN-01,2025-09-20,48
HHN-MAN-01,2025-09-21,41
HHN-MAN-01,2025-09-22,59
HHN-MAN-01,2025-09-23,52
HHN-MAN-01,2025-09-24,39
HHN-MAN-01,2025-09-25,46
HHN-MAN-01,2025-09-26,39
HHN-MAN-01,2025-09-27,39
HHN-MAN-01,2025-09-28,38
HHN-MAN-01,2025-09-29,27
HHN-MAN-01,2025-09-30,42
HHN-MAN-01,2025-10-01,31
HHN-MAN-01,2025-10-02,30
HHN-MAN-01,2025-10-03,47
HHN-MAN-01,2025-10-04,29
HHN-MAN-01,2025-10-05,29
HHN-MAN-01,2025-10-06,42
HHN-MAN-01,2025-10-07,43
HHN-MAN-01,2025-10-08,51
HHN-MAN-01,2025-10-09,41
HHN-MAN-01,2025-10-10,34
HHN-MAN-01,2025-10-11,41
HHN-MAN-01,2025-10-12,42
HHN-MAN-01,2025-10-13,45
HHN-MAN-01,2025-10-14,47
HHN-MAN-01,2025-10-15,39
HHN-MAN-01,2025-10-16,40
HHN-MAN-01,2025-10-17,38
HHN-MAN-01,2025-10-18,25
HHN-MAN-01,2025-10-19,28
HHN-MAN-01,2025-10-20,50
HHN-MAN-01,2025-10-21,58
HHN-MAN-01,2025-10-22,36
HHN-MAN-01,2025-10-23,39
HHN-MAN-01,2025-10-24,25
HHN-MAN-01,2025-10-25,18
HHN-MAN-01,2025-10-26,39
HHN-MAN-01,2025-10-27,45
HHN-MAN-01,2025-10-28,35
HHN-MAN-01,2025-10-29,49
HHN-MAN-01,2025-10-30,42
HHN-MAN-01,2025-10-31,37
HHN-MAN-01,2025-11-01,34
HHN-MAN-01,2025-11-02,42
HHN-MAN-01,2025-11-03,54
HHN-MAN-01,2025-11-04,54
HHN-MAN-01,2025-11-05,33
HHN-MAN-01,2025-11-06,40
HHN-MAN-01,2025-11-07,59
HHN-MAN-01,2025-11-08,41
HHN-MAN-01,2025-11-09,25
HHN-MAN-01,2025-11-10,40
HHN-MAN-01,2025-11-11,54
HHN-MAN-01,2025-11-12,56
HHN-MAN-01,2025-11-13,34
HHN-MAN-01,2025-11-14,41
HHN-MAN-01,2025-11-15,37
HHN-MAN-01,2025-11-16,22
HHN-MAN-01,2025-11-17,68
HHN-MAN-01,2025-11-18,41
HHN-MAN-01,2025-11-19,56
HHN-MAN-01,2025-11-20,47
HHN-MAN-01,2025-11-21,46
HHN-MAN-01,2025-11-22,40
HHN-MAN-01,2025-11-23,29
HHN-MAN-01,2025-11-24,53
HHN-MAN-01,2025-11-25,47
HHN-MAN-01,2025-11-26,31
HHN-MAN-01,2025-11-27,30
HHN-MAN-01,2025-11-28,38
HHN-MAN-01,2025-11-29,48
HHN-MAN-01,2025-11-30,45
HHN-MAN-01,2025-12-01,55
HHN-MAN-01,2025-12-02,51
HHN-MAN-01,2025-12-03,45
HHN-MAN-01,2025-12-04,48
HHN-MAN-01,2025-12-05,38
HHN-MAN-01,2025-12-06,56
HHN-MAN-01,2025-12-07,32
HHN-MAN-01,2025-12-08,42
HHN-MAN-01,2025-12-09,46
HHN-MAN-01,2025-12-10,60
HHN-MAN-01,2025-12-11,43
HHN-MAN-01,2025-12-12,45
HHN-MAN-01,2025-12-13,15
HHN-MAN-01,2025-12-14,38
HHN-MAN-01,2025-12-15,36
HHN-MAN-01,2025-12-16,45
HHN-MAN-01,2025-12-17,40
HHN-MAN-01,2025-12-18,29
HHN-MAN-01,2025-12-19,48
HHN-MAN-01,2025-12-20,47
HHN-MAN-01,2025-12-21,28
HHN-MAN-01,2025-12-22,23
HHN-MAN-01,2025-12-23,47
HHN-MAN-01,2025-12-24,52
HHN-MAN-01,2025-12-25,26
HHN-MAN-01,2025-12-26,45
HHN-MAN-01,2025-12-27,35
HHN-MAN-01,2025-12-28,48
HHN-MAN-01,2025-12-29,45
HHN-MAN-01,2025-12-30,35
HHN-MAN-01,2025-12-31,45
HHN-MAN-01,2026-01-01,5
