hospital_id,date,completed_surgeries,expected_los
HHN-MAN-01,2024-09-11,7,2.314285714285714
HHN-MAN-01,2024-09-12,13,3.0461538461538464
HHN-MAN-01,2024-09-13,9,3.2777777777777777
HHN-MAN-01,2024-09-16,6,3.0666666666666664
HHN-MAN-01,2024-09-17,14,3.414285714285714
HHN-MAN-01,2024-09-18,13,2.5615384615384613
HHN-MAN-01,2024-09-19,11,3.090909090909091
HHN-MAN-01,2024-09-20,9,3.2333333333333334
HHN-MAN-01,2024-09-23,11,2.9818181818181815
HHN-MAN-01,2024-09-24,10,3.29
HHN-MAN-01,2024-09-25,24,3.7458333333333336
HHN-MAN-01,2024-09-26,11,3.027272727272727
HHN-MAN-01,2024-09-27,11,3.6545454545454548
HHN-MAN-01,2024-09-30,15,2.886666666666667
HHN-MAN-01,2024-10-01,10,2.71
HHN-MAN-01,2024-10-02,10,2.3899999999999997
HHN-MAN-01,2024-10-03,16,2.91875
HHN-MAN-01,2024-10-04,11,3.936363636363636
HHN-MAN-01,2024-10-07,9,3.0
HHN-MAN-01,2024-10-08,16,3.88125
HHN-MAN-01,2024-10-09,15,3.2066666666666666
HHN-MAN-01,2024-10-10,11,2.4727272727272727
HHN-MAN-01,2024-10-11,5,3.28
HHN-MAN-01,2024-10-14,10,3.3600000000000003
HHN-MAN-01,2024-10-15,14,2.792857142857143
HHN-MAN-01,2024-10-16,10,3.29
HHN-MAN-01,2024-10-17,19,3.0157894736842104
HHN-MAN-01,2024-10-18,11,4.418181818181818
HHN-MAN-01,2024-10-21,13,3.0461538461538464
HHN-MAN-01,2024-10-22,14,3.792857142857143
HHN-MAN-01,2024-10-23,12,3.0666666666666664
HHN-MAN-01,2024-10-24,15,3.1133333333333337
HHN-MAN-01,2024-10-25,9,3.111111111111111
HHN-MAN-01,2024-10-28,14,3.621428571428571
HHN-MAN-01,2024-10-29,14,2.5142857142857147
HHN-MAN-01,2024-10-30,15,3.0133333333333336
HHN-MAN-01,2024-10-31,14,2.9714285714285715
HHN-MAN-01,2024-11-01,10,2.3099999999999996
HHN-MAN-01,2024-11-04,9,2.477777777777778
HHN-MAN-01,2024-11-05,14,2.8285714285714287
HHN-MAN-01,2024-11-06,9,3.2444444444444445
HHN-MAN-01,2024-11-07,7,3.4857142857142853
HHN-MAN-01,2024-11-08,9,2.2
HHN-MAN-01,2024-11-11,7,3.5714285714285716
HHN-MAN-01,2024-11-12,13,4.2615384615384615
HHN-MAN-01,2024-11-13,14,2.5285714285714285
HHN-MAN-01,2024-11-14,15,2.5
HHN-MAN-01,2024-11-15,9,2.644444444444444
HHN-MAN-01,2024-11-18,13,2.7384615384615385
HHN-MAN-01,2024-11-19,9,3.022222222222222
HHN-MAN-01,2024-11-20,9,2.566666666666667
HHN-MAN-01,2024-11-21,7,2.9142857142857146
HHN-MAN-01,2024-11-22,8,2.725
HHN-MAN-01,2024-11-25,12,2.775
HHN-MAN-01,2024-11-26,13,3.292307692307692
HHN-MAN-01,2024-11-27,11,3.0545454545454547
HHN-MAN-01,2024-11-28,9,3.022222222222222
HHN-MAN-01,2024-11-29,10,3.4799999999999995
HHN-MAN-01,2024-12-02,15,3.033333333333333
HHN-MAN-01,2024-12-03,9,4.050000000000001
HHN-MAN-01,2024-12-04,15,2.9266666666666667
HHN-MAN-01,2024-12-05,7,2.985714285714286
HHN-MAN-01,2024-12-06,10,3.6100000000000003
HHN-MAN-01,2024-12-09,10,2.32
HHN-MAN-01,2024-12-10,5,1.8
HHN-MAN-01,2024-12-11,7,3.1
HHN-MAN-01,2024-12-12,13,3.9076923076923076
HHN-MAN-01,2024-12-13,11,2.890909090909091
HHN-MAN-01,2024-12-16,10,3.55
HHN-MAN-01,2024-12-17,6,1.7666666666666666
HHN-MAN-01,2024-12-18,3,3.7000000000000006
HHN-MAN-01,2024-12-19,3,3.866666666666667
HHN-MAN-01,2024-12-20,6,2.5666666666666664
HHN-MAN-01,2024-12-23,7,2.442857142857143
HHN-MAN-01,2024-12-24,3,2.533333333333333
HHN-MAN-01,2024-12-27,1,2.0
HHN-MAN-01,2024-12-30,8,2.6500000000000004
HHN-MAN-01,2024-12-31,1,1.7
HHN-MAN-01,2025-01-02,4,2.45
HHN-MAN-01,2025-01-03,1,3.3
HHN-MAN-01,2025-01-06,8,1.9500000000000002
HHN-MAN-01,2025-01-07,7,2.685714285714286
HHN-MAN-01,2025-01-08,6,2.6833333333333336
HHN-MAN-01,2025-01-09,10,2.65
HHN-MAN-01,2025-01-10,10,3.2
HHN-MAN-01,2025-01-13,10,2.56
HHN-MAN-01,2025-01-14,6,2.9500000000000006
HHN-MAN-01,2025-01-15,13,3.2
HHN-MAN-01,2025-01-16,9,3.2222222222222223
HHN-MAN-01,2025-01-17,8,3.675
HHN-MAN-01,2025-01-20,15,3.393333333333333
HHN-MAN-01,2025-01-21,5,1.48
HHN-MAN-01,2025-01-22,11,3.9545454545454546
HHN-MAN-01,2025-01-23,10,2.17
HHN-MAN-01,2025-01-24,10,3.1100000000000003
HHN-MAN-01,2025-01-27,12,3.783333333333333
HHN-MAN-01,2025-01-28,12,2.3583333333333334
HHN-MAN-01,2025-01-29,8,2.9125
HHN-MAN-01,2025-01-30,12,3.4416666666666664
HHN-MAN-01,2025-01-31,9,3.611111111111111
HHN-MAN-01,2025-02-03,15,2.92
HHN-MAN-01,2025-02-04,15,2.68
HHN-MAN-01,2025-02-05,15,3.4066666666666667
HHN-MAN-01,2025-02-06,8,3.175
HHN-MAN-01,2025-02-07,14,3.542857142857143
HHN-MAN-01,2025-02-10,12,3.3000000000000003
HHN-MAN-01,2025-02-11,8,1.9875
HHN-MAN-01,2025-02-12,10,2.9899999999999998
HHN-MAN-01,2025-02-13,7,2.457142857142857
HHN-MAN-01,2025-02-14,9,2.9555555555555557
HHN-MAN-01,2025-02-17,10,2.54
HHN-MAN-01,2025-02-18,8,3.875
HHN-MAN-01,2025-02-19,10,3.88
HHN-MAN-01,2025-02-20,10,3.46
HHN-MAN-01,2025-02-21,14,3.6714285714285713
HHN-MAN-01,2025-02-24,7,3.1
HHN-MAN-01,2025-02-25,13,3.523076923076923
HHN-MAN-01,2025-02-26,11,3.7636363636363637
HHN-MAN-01,2025-02-27,11,2.290909090909091
HHN-MAN-01,2025-02-28,10,2.46
HHN-MAN-01,2025-03-03,12,3.9166666666666665
HHN-MAN-01,2025-03-04,13,2.9923076923076923
HHN-MAN-01,2025-03-05,9,3.4555555555555553
HHN-MAN-01,2025-03-06,15,3.1
HHN-MAN-01,2025-03-07,8,3.1625
HHN-MAN-01,2025-03-10,16,2.5375
HHN-MAN-01,2025-03-11,9,2.9222222222222225
HHN-MAN-01,2025-03-12,12,2.858333333333333
HHN-MAN-01,2025-03-13,7,3.4714285714285715
HHN-MAN-01,2025-03-14,10,3.15
HHN-MAN-01,2025-03-17,11,3.390909090909091
HHN-MAN-01,2025-03-18,15,3.1733333333333333
HHN-MAN-01,2025-03-19,6,3.233333333333333
HHN-MAN-01,2025-03-20,9,2.1333333333333333
HHN-MAN-01,2025-03-21,6,2.766666666666667
HHN-MAN-01,2025-03-24,13,2.7615384615384615
HHN-MAN-01,2025-03-25,18,3.0611111111111113
HHN-MAN-01,2025-03-26,7,2.685714285714286
HHN-MAN-01,2025-03-27,11,3.0
HHN-MAN-01,2025-03-28,10,2.67
HHN-MAN-01,2025-03-31,12,3.158333333333333
HHN-MAN-01,2025-04-01,15,3.566666666666667
HHN-MAN-01,2025-04-02,14,3.0
HHN-MAN-01,2025-04-03,7,2.742857142857143
HHN-MAN-01,2025-04-04,5,2.8600000000000003
HHN-MAN-01,2025-04-07,9,3.5555555555555554
HHN-MAN-01,2025-04-08,18,2.2777777777777777
HHN-MAN-01,2025-04-09,7,3.057142857142857
HHN-MAN-01,2025-04-10,13,3.292307692307692
HHN-MAN-01,2025-04-11,15,3.1266666666666665
HHN-MAN-01,2025-04-14,6,2.1
HHN-MAN-01,2025-04-15,16,3.44375
HHN-MAN-01,2025-04-16,13,3.4538461538461536
HHN-MAN-01,2025-04-17,18,2.95
HHN-MAN-01,2025-04-22,15,3.6533333333333338
HHN-MAN-01,2025-04-23,13,3.6538461538461537
HHN-MAN-01,2025-04-24,13,2.9000000000000004
HHN-MAN-01,2025-04-25,10,3.66
HHN-MAN-01,2025-04-28,6,2.1666666666666665
HHN-MAN-01,2025-04-29,9,3.155555555555556
HHN-MAN-01,2025-04-30,12,3.4
HHN-MAN-01,2025-05-01,12,3.141666666666667
HHN-MAN-01,2025-05-02,17,2.6705882352941175
HHN-MAN-01,2025-05-06,10,2.35
HHN-MAN-01,2025-05-07,17,3.347058823529412
HHN-MAN-01,2025-05-08,10,2.38
HHN-MAN-01,2025-05-09,9,3.7666666666666666
HHN-MAN-01,2025-05-12,15,2.9733333333333336
HHN-MAN-01,2025-05-13,10,3.38
HHN-MAN-01,2025-05-14,12,2.6750000000000003
HHN-MAN-01,2025-05-15,6,3.4
HHN-MAN-01,2025-05-16,14,2.142857142857143
HHN-MAN-01,2025-05-19,11,2.7454545454545456
HHN-MAN-01,2025-05-20,16,3.4625
HHN-MAN-01,2025-05-21,10,3.11
HHN-MAN-01,2025-05-22,12,3.0666666666666664
HHN-MAN-01,2025-05-23,12,2.5833333333333335
HHN-MAN-01,2025-05-27,15,3.3266666666666667
HHN-MAN-01,2025-05-28,8,2.8875
HHN-MAN-01,2025-05-29,22,4.340909090909091
HHN-MAN-01,2025-05-30,13,3.646153846153846
HHN-MAN-01,2025-06-02,12,3.9916666666666667
HHN-MAN-01,2025-06-03,12,3.2916666666666665
HHN-MAN-01,2025-06-04,12,3.0
HHN-MAN-01,2025-06-05,10,3.63
HHN-MAN-01,2025-06-06,8,3.39375
HHN-MAN-01,2025-06-09,17,2.6470588235294117
HHN-MAN-01,2025-06-10,13,2.169230769230769
HHN-MAN-01,2025-06-11,9,3.511111111111111
HHN-MAN-01,2025-06-12,8,3.3875
HHN-MAN-01,2025-06-13,11,3.5
HHN-MAN-01,2025-06-16,11,2.909090909090909
HHN-MAN-01,2025-06-17,14,3.35
HHN-MAN-01,2025-06-18,15,3.2666666666666666
HHN-MAN-01,2025-06-19,11,2.972727272727273
HHN-MAN-01,2025-06-20,13,3.0846153846153848
HHN-MAN-01,2025-06-23,11,3.754545454545455
HHN-MAN-01,2025-06-24,8,1.8
HHN-MAN-01,2025-06-25,17,3.076470588235294
HHN-MAN-01,2025-06-26,12,2.7583333333333333
HHN-MAN-01,2025-06-27,9,2.6555555555555554
HHN-MAN-01,2025-06-30,15,2.0933333333333333
HHN-MAN-01,2025-07-01,17,2.8588235294117648
HHN-MAN-01,2025-07-02,14,3.0035714285714286
HHN-MAN-01,2025-07-03,16,3.1375
HHN-MAN-01,2025-07-04,10,2.82
HHN-MAN-01,2025-07-07,12,3.625
HHN-MAN-01,2025-07-08,10,3.1100000000000003
HHN-MAN-01,2025-07-09,12,2.6916666666666664
HHN-MAN-01,2025-07-10,16,3.2
HHN-MAN-01,2025-07-11,8,2.4
HHN-MAN-01,2025-07-14,12,3.6916666666666664
HHN-MAN-01,2025-07-15,9,3.0555555555555554
HHN-MAN-01,2025-07-16,13,3.1846153846153844
HHN-MAN-01,2025-07-17,10,2.59
HHN-MAN-01,2025-07-18,10,3.6100000000000003
HHN-MAN-01,2025-07-21,14,3.242857142857143
HHN-MAN-01,2025-07-22,11,2.909090909090909
HHN-MAN-01,2025-07-23,16,2.9875
HHN-MAN-01,2025-07-24,16,3.7875
HHN-MAN-01,2025-07-25,13,2.5153846153846158
HHN-MAN-01,2025-07-28,20,2.975
HHN-MAN-01,2025-07-29,13,3.630769230769231
HHN-MAN-01,2025-07-30,13,2.9846153846153842
HHN-MAN-01,2025-07-31,10,2.63
HHN-MAN-01,2025-08-01,7,3.142857142857143
HHN-MAN-01,2025-08-04,4,2.625
HHN-MAN-01,2025-08-05,5,2.2399999999999998
HHN-MAN-01,2025-08-06,9,4.877777777777777
HHN-MAN-01,2025-08-07,8,3.725
HHN-MAN-01,2025-08-08,3,2.8666666666666667
HHN-MAN-01,2025-08-11,11,2.7636363636363637
HHN-MAN-01,2025-08-12,7,2.585714285714286
HHN-MAN-01,2025-08-13,6,2.533333333333333
HHN-MAN-01,2025-08-14,11,2.6727272727272724
HHN-MAN-01,2025-08-15,1,3.6
HHN-MAN-01,2025-08-18,4,3.7249999999999996
HHN-MAN-01,2025-08-19,6,3.1833333333333336
HHN-MAN-01,2025-08-20,4,3.15
HHN-MAN-01,2025-08-21,9,3.1888888888888887
HHN-MAN-01,2025-08-26,4,3.0250000000000004
HHN-MAN-01,2025-08-27,8,3.4375
HHN-MAN-01,2025-08-28,8,3.6875
HHN-MAN-01,2025-08-29,7,2.3714285714285714
HHN-MAN-01,2025-09-01,9,2.0833333333333335
HHN-MAN-01,2025-09-02,13,2.715384615384615
HHN-MAN-01,2025-09-03,10,2.79
HHN-MAN-01,2025-09-04,10,3.1100000000000003
HHN-MAN-01,2025-09-05,7,3.1285714285714286
HHN-MAN-01,2025-09-08,16,3.61875
HHN-MAN-01,2025-09-09,17,4.0
HHN-MAN-01,2025-09-10,15,3.3066666666666666
HHN-MAN-01,2025-09-11,8,3.3625
HHN-MAN-01,2025-09-12,15,3.3066666666666666
HHN-MAN-01,2025-09-15,13,2.792307692307692
HHN-MAN-01,2025-09-16,12,3.1916666666666664
HHN-MAN-01,2025-09-17,6,2.5833333333333335
HHN-MAN-01,2025-09-18,15,2.4266666666666667
HHN-MAN-01,2025-09-19,9,3.522222222222222
HHN-MAN-01,2025-09-22,13,3.7615384615384615
HHN-MAN-01,2025-09-23,12,3.408333333333333
HHN-MAN-01,2025-09-24,9,4.233333333333333
HHN-MAN-01,2025-09-25,10,2.3
HHN-MAN-01,2025-09-26,14,2.2
HHN-MAN-01,2025-09-29,12,2.8000000000000003
HHN-MAN-01,2025-09-30,15,3.3333333333333335
HHN-MAN-01,2025-10-01,12,2.875
HHN-MAN-01,2025-10-02,11,2.5
HHN-MAN-01,2025-10-03,14,3.5142857142857147
HHN-MAN-01,2025-10-06,14,2.6999999999999997
HHN-MAN-01,2025-10-07,16,2.81875
HHN-MAN-01,2025-10-08,14,2.9214285714285713
HHN-MAN-01,2025-10-09,8,3.075
HHN-MAN-01,2025-10-10,11,2.9454545454545453
HHN-MAN-01,2025-10-13,12,3.4916666666666667
HHN-MAN-01,2025-10-14,10,3.7299999999999995
HHN-MAN-01,2025-10-15,11,2.590909090909091
HHN-MAN-01,2025-10-16,9,3.177777777777778
HHN-MAN-01,2025-10-17,7,2.914285714285714
HHN-MAN-01,2025-10-20,15,2.8133333333333335
HHN-MAN-01,2025-10-21,17,3.1176470588235294
HHN-MAN-01,2025-10-22,10,3.4
HHN-MAN-01,2025-10-23,12,2.6083333333333334
HHN-MAN-01,2025-10-24,8,3.0
HHN-MAN-01,2025-10-27,6,3.1833333333333336
HHN-MAN-01,2025-10-28,11,2.772727272727273
HHN-MAN-01,2025-10-29,17,2.5470588235294116
HHN-MAN-01,2025-10-30,10,3.44
HHN-MAN-01,2025-10-31,7,4.042857142857143
HHN-MAN-01,2025-11-03,17,3.611764705882353
HHN-MAN-01,2025-11-04,10,3.1100000000000003
HHN-MAN-01,2025-11-05,9,2.522222222222222
HHN-MAN-01,2025-11-06,8,2.3125
HHN-MAN-01,2025-11-07,6,5.166666666666667
HHN-MAN-01,2025-11-10,8,3.4
HHN-MAN-01,2025-11-11,5,4.1
HHN-MAN-01,2025-11-12,9,2.8
HHN-MAN-01,2025-11-13,8,3.5375
HHN-MAN-01,2025-11-14,7,3.271428571428572
HHN-MAN-01,2025-11-17,13,2.6538461538461537
HHN-MAN-01,2025-11-18,9,2.677777777777778
HHN-MAN-01,2025-11-19,13,2.707692307692308
HHN-MAN-01,2025-11-20,10,3.05
HHN-MAN-01,2025-11-21,16,2.75
HHN-MAN-01,2025-11-24,13,2.5076923076923077
HHN-MAN-01,2025-11-25,10,3.6100000000000003
HHN-MAN-01,2025-11-26,6,2.3666666666666667
HHN-MAN-01,2025-11-27,9,4.122222222222223
HHN-MAN-01,2025-11-28,9,3.388888888888889
HHN-MAN-01,2025-12-01,16,3.15
HHN-MAN-01,2025-12-02,17,3.0823529411764703
HHN-MAN-01,2025-12-03,15,3.033333333333333
HHN-MAN-01,2025-12-04,15,2.7133333333333334
HHN-MAN-01,2025-12-05,4,3.425
HHN-MAN-01,2025-12-08,9,2.8
HHN-MAN-01,2025-12-09,11,2.409090909090909
HHN-MAN-01,2025-12-10,7,2.814285714285714
HHN-MAN-01,2025-12-11,9,3.3111111111111113
HHN-MAN-01,2025-12-12,18,2.8722222222222222
HHN-MAN-01,2025-12-15,7,4.228571428571429
HHN-MAN-01,2025-12-16,12,2.8083333333333336
HHN-MAN-01,2025-12-17,16,3.175
HHN-MAN-01,2025-12-18,2,4.95
HHN-MAN-01,2025-12-19,3,3.0
HHN-MAN-01,2025-12-22,4,2.35
HHN-MAN-01,2025-12-23,3,2.9333333333333336
HHN-MAN-01,2025-12-24,4,3.3
HHN-MAN-01,2025-12-29,5,3.5
HHN-MAN-01,2025-12-30,6,2.9166666666666665
HHN-MAN-01,2025-12-31,3,3.7000000000000006
